"","Date","SiteCode","Time","Effort","Nutrients","DOM","Ecoli","AnionsCations","TN.TP","Sampler","Notes","NumericDate","Watershed","DataValue","LocalDateTime","VariableCode","CensorCode","QualifierCode","MethodID","SampleType","LabSampleCode","LabMethodID","SourceID","LabSampleCode.1","CollectionDateTime","SiteCode.1","CollectorName","CollectionNotes","AnalysisDateTime","LaboratoryName","AnalystName","LabMethodID.1","InstrumentName","LabReportFileName","AnalysisNotes"
"126","1-Sep-14","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","71",14,1,"71","01-09-14 0:00","RB_ARBR_AA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 31",NA
"127","1-Sep-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","17",14,1,"17","01-09-14 0:00","RB_CG_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 20",NA
"128","1-Sep-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","59",14,1,"59","01-09-14 0:00","RB_CG_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 21",NA
"129","1-Sep-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","69",14,1,"69","01-09-14 0:00","RB_CG_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 22",NA
"130","1-Sep-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","241",14,1,"241","01-09-14 0:00","RB_FD_AA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 23",NA
"131","1-Sep-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","198",14,1,"198","01-09-14 0:00","RB_FD_AA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 24",NA
"132","1-Sep-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","170",14,1,"170","01-09-14 0:00","RB_FD_AA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 25",NA
"133","1-Sep-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","1",14,1,"1","01-09-14 0:00","RB_KF_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 26",NA
"134","1-Sep-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","297",14,1,"297","01-09-14 0:00","RB_KF_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 27",NA
"135","1-Sep-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","528",14,1,"528","01-09-14 0:00","RB_KF_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 28",NA
"136","1-Sep-14","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","239",14,1,"239","01-09-14 0:00","RB_RBG_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 35",NA
"137","1-Sep-14","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","60",14,1,"60","01-09-14 0:00","RB_RBG_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 36",NA
"138","1-Sep-14","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","680",14,1,"680","01-09-14 0:00","RB_RBG_BA","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 37",NA
"139","1-Sep-14","RB_TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","35",14,1,"35","01-09-14 0:00","RB_TM","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 32",NA
"140","1-Sep-14","RB_TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","744",14,1,"744","01-09-14 0:00","RB_TM","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 33",NA
"141","1-Sep-14","RB_TM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","9-1-14 0:00","Chlorophyll","nc",NA,8,"Pump","600",14,1,"600","01-09-14 0:00","RB_TM","Dave Eiriksson","","9-4-14 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll RB 01 Sep 34",NA
"142","10-Apr-15","PR_BJ_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150410,"Red Butte","NA","10-Apr-15","Chlorophyll","nc",NA,8,"Pump","009",14,1,"009","10-04-15 0:00","PR_BJ_AA","","","20-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun24",NA
"143","10-Apr-15","PR_LM_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150410,"Red Butte","NA","10-Apr-15","Chlorophyll","nc",NA,8,"Pump","017",14,1,"017","10-04-15 0:00","PR_LM_BA","","","20-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun26",NA
"144","10-Apr-15","RB_CH_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150410,"Red Butte","NA","10-Apr-15","Chlorophyll","nc",NA,8,"Pump","038",14,1,"038","10-04-15 0:00","RB_CH_AA","","","20-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun32",NA
"145","10-Nov-14","PR_BJ_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-10-14 0:00","Chlorophyll","nc",NA,8,"Pump","528",14,1,"528","10-11-14 0:00","PR_BJ_AA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"146","10-Nov-14","PR_BJ_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-10-14 0:00","Chlorophyll","nc",NA,8,"Pump","314",14,1,"314","10-11-14 0:00","PR_BJ_AA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"147","10-Nov-14","PR_BJ_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-10-14 0:00","Chlorophyll","nc",NA,8,"Pump","35",14,1,"35","10-11-14 0:00","PR_BJ_AA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"148","11-Dec-14","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","18","12-11-14 0:00","Chlorophyll","nc",NA,8,"Pump","68",14,1,"68","11-12-14 0:00","RB_1300E","Dave Eiriksson","","3-25-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah RBC 141202, 141216",NA
"149","11-Dec-14","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","12-11-14 0:00","Chlorophyll","nc",NA,8,"Pump","321",14,1,"321","11-12-14 0:00","RB_1300S","Dave Eiriksson","","3-25-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah RBC 141202, 141217",NA
"150","11-Dec-14","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","6","12-11-14 0:00","Chlorophyll","nc",NA,8,"Pump","33",14,1,"33","11-12-14 0:00","RB_ARBR_AA","Dave Eiriksson","","3-25-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah RBC 141202, 141218",NA
"151","11-Dec-14","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","12-11-14 0:00","Chlorophyll","nc",NA,8,"Pump","73",14,1,"73","11-12-14 0:00","RB_CG_BA","Dave Eiriksson","","3-25-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah RBC 141202, 141219",NA
"152","11-Dec-14","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","12-11-14 0:00","Chlorophyll","nc",NA,8,"Pump","564",14,1,"564","11-12-14 0:00","RB_FD_AA","Dave Eiriksson","","3-25-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah RBC 141202, 141220",NA
"153","11-Dec-14","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","12-11-14 0:00","Chlorophyll","nc",NA,8,"Pump","144",14,1,"144","11-12-14 0:00","RB_KF_BA","Dave Eiriksson","","3-25-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah RBC 141202, 141221",NA
"154","11-Dec-14","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","12-11-14 0:00","Chlorophyll","nc",NA,8,"Pump","804",14,1,"804","11-12-14 0:00","RB_RBG_BA","Dave Eiriksson","","3-25-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah RBC 141202, 141222",NA
"155","11/--/14","LR_Mendon_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan","NA","11/--/14","Chlorophyll","nc",NA,8,"Pump","92",14,1,"92","11/--/14","LR_Mendon_AA","Chris Cox","","3-4-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah 2nd Wk Nov. LR",NA
"156","11/--/14","LR_Mendon_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan","NA","11/--/14","Chlorophyll","nc",NA,8,"Pump","103",14,1,"103","11/--/14","LR_Mendon_AA","Chris Cox","","3-6-15 0:00","USU Aquatic Biogeochemistry Laboratory","Henry Linford",14,"Turner Designs Aquaflor","iUtah Chla 2nd wk Nov. Logan, RB, LR",NA
"157","11/--/14","LR_Mendon_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Logan","NA","11/--/14","Chlorophyll","nc",NA,8,"Pump","29",14,1,"29","11/--/14","LR_Mendon_AA","Chris Cox","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"158","12-May-15","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,150512,"Red Butte","1","12-May-15","Chlorophyll","nc",NA,8,"Pump","284",14,1,"284","12-05-15 0:00","RB_1300E","","","07-10-15","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"159","12-May-15","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,150512,"Red Butte","1","12-May-15","Chlorophyll","nc",NA,8,"Pump","390",14,1,"390","12-05-15 0:00","RB_1300S","","","07-10-15","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"160","12-May-15","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150512,"Red Butte","1","12-May-15","Chlorophyll","nc",NA,8,"Pump","120",14,1,"120","12-05-15 0:00","RB_ARBR_AA","","","07-10-15","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"161","12-May-15","RB_CG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150512,"Red Butte","1","12-May-15","Chlorophyll","nc",NA,8,"Pump","134",14,1,"134","12-05-15 0:00","RB_CG_BA","","","07-10-15","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"162","12-May-15","RB_FD_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150512,"Red Butte","1","12-May-15","Chlorophyll","nc",NA,8,"Pump","25",14,1,"25","12-05-15 0:00","RB_FD_AA","","","07-10-15","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"163","12-May-15","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150512,"Red Butte","1","12-May-15","Chlorophyll","nc",NA,8,"Pump","159",14,1,"159","12-05-15 0:00","RB_KF_BA","","","07-10-15","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"164","12-May-15","RB_RBG_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150512,"Red Butte","1","12-May-15","Chlorophyll","nc",NA,8,"Pump","373",14,1,"373","12-05-15 0:00","RB_RBG_BA","","","07-10-15","USU Aquatic Biogeochemistry Laboratory","Lindsay Capito",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"165","12-Nov-14","PR_CanViewPark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","80",14,1,"80","12-11-14 0:00","PR_CanViewPark","Joe Crawford","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"166","12-Nov-14","PR_CanViewPark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","638",14,1,"638","12-11-14 0:00","PR_CanViewPark","Joe Crawford","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"167","12-Nov-14","PR_CanViewPark",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","36",14,1,"36","12-11-14 0:00","PR_CanViewPark","Joe Crawford","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"168","12-Nov-14","PR_CH_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","129",14,1,"129","12-11-14 0:00","PR_CH_AA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"169","12-Nov-14","PR_CH_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","10",14,1,"10","12-11-14 0:00","PR_CH_AA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"170","12-Nov-14","PR_CH_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","45",14,1,"45","12-11-14 0:00","PR_CH_AA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"171","12-Nov-14","PR_LM_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","873",14,1,"873","12-11-14 0:00","PR_LM_BA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"172","12-Nov-14","PR_LM_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","112",14,1,"112","12-11-14 0:00","PR_LM_BA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"173","12-Nov-14","PR_LM_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","744",14,1,"744","12-11-14 0:00","PR_LM_BA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"174","12-Nov-14","PR_SnakeCreekRR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","103",14,1,"103","12-11-14 0:00","PR_SnakeCreekRR","Joe Crawford","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"175","12-Nov-14","PR_SnakeCreekRR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","436",14,1,"436","12-11-14 0:00","PR_SnakeCreekRR","Joe Crawford","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"176","12-Nov-14","PR_SnakeCreekRR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","260",14,1,"260","12-11-14 0:00","PR_SnakeCreekRR","Joe Crawford","","3-18-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Provo 12 Nov. 14 & Logan 2nd Nov.",NA
"177","12-Nov-14","PR_SpringCreek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","87",14,1,"87","12-11-14 0:00","PR_SpringCreek","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"178","12-Nov-14","PR_SpringCreek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","54",14,1,"54","12-11-14 0:00","PR_SpringCreek","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"179","12-Nov-14","PR_SpringCreek",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","233",14,1,"233","12-11-14 0:00","PR_SpringCreek","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"180","12-Nov-14","PR_ST_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","57",14,1,"57","12-11-14 0:00","PR_ST_BA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"181","12-Nov-14","PR_ST_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","10","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","775",14,1,"775","12-11-14 0:00","PR_ST_BA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"182","12-Nov-14","PR_ST_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","316",14,1,"316","12-11-14 0:00","PR_ST_BA","Joe Crawford","","1-21-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Biweekly Provo 2nd Week Nov",NA
"183","12-Nov-14","PR_VIVIAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","29",14,1,"29","12-11-14 0:00","PR_VIVIAN","Joe Crawford","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"184","12-Nov-14","PR_VIVIAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","583",14,1,"583","12-11-14 0:00","PR_VIVIAN","Joe Crawford","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"185","12-Nov-14","PR_VIVIAN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Provo","NA","11-12-14 0:00","Chlorophyll","nc",NA,8,"Pump","6",14,1,"6","12-11-14 0:00","PR_VIVIAN","Joe Crawford","","1-16-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUtah Red Butte 2nd Nov",NA
"186","13-Feb-15","RB_KF_BA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Red Butte","NA","2-13-15 0:00","Chlorophyll","nc",NA,8,"Pump","632",14,1,"632","13-02-15 0:00","RB_KF_BA","Dave Eiriksson","","4-22-15 0:00","USU Aquatic Biogeochemistry Laboratory","Hayden Campbell",14,"Turner Designs Aquaflor","JK Chlorophyll iUTAH RBC 150204, 150224",NA
"187","14-Jan-15","RB_1300E",NA,NA,NA,NA,NA,NA,NA,NA,NA,150114,"Red Butte","NA","14-Jan-15","Chlorophyll","nc",NA,8,"Pump","271",14,1,"271","14-01-15 0:00","RB_1300E","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"188","14-Jan-15","RB_1300S",NA,NA,NA,NA,NA,NA,NA,NA,NA,150114,"Red Butte","NA","14-Jan-15","Chlorophyll","nc",NA,8,"Pump","845",14,1,"845","14-01-15 0:00","RB_1300S","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"189","14-Jan-15","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150114,"Red Butte","NA","14-Jan-15","Chlorophyll","nc",NA,8,"Pump","155",14,1,"155","14-01-15 0:00","RB_ARBR_AA","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
"190","14-Jan-15","RB_ARBR_AA",NA,NA,NA,NA,NA,NA,NA,NA,NA,150114,"Red Butte","16","14-Jan-15","Chlorophyll","nc",NA,8,"Pump","25",14,1,"25","14-01-15 0:00","RB_ARBR_AA","Dave Eiriksson","","28-05-15 0:00","USU Aquatic Biogeochemistry Laboratory","Eric Breton",14,"Turner Designs Aquaflor","Chla Data Entry as of 01Jun15",NA
